CURRENCY_CODE,GROSS_AMOUNT,LIFECYCLE_STATUS,NET_AMOUNT,NODE_KEY,NOTE,OVERALL_STATUS,PARTNER_GUID_NODE_KEY,PO_ID,TAX_AMOUNT
EUR,47582.15,N,39985,74867AD200E41EDBA5D8B0C9BA1E2052,,P,74867AD200E41EDBA5D8B06885AE0052,300001025,7597.15
EUR,18190.34,N,15286,74867AD200E41EDBA5D8B0C9BA1E4052,,P,74867AD200E41EDBA5D8B06885AE6052,300001026,2904.34
EUR,9182.04,N,7716,74867AD200E41EDBA5D8B0C9BA1E6052,,P,74867AD200E41EDBA5D8B06885AB2052,300001027,1466.04
EUR,5806.01,N,4879,74867AD200E41EDBA5D8B0C9BA1E8052,,P,74867AD200E41EDBA5D8B06885B06052,300001028,927.01
EUR,1626.37,N,1366.7,74867AD200E41EDBA5D8B0C9BA1EA052,,P,74867AD200E41EDBA5D8B06885AC6052,300001029,259.67
EUR,2691.78,N,2262,74867AD200E41EDBA5D8B0C9BA1EC052,,P,74867AD200E41EDBA5D8B06885B04052,300001030,429.78
EUR,4950.4,N,4160,74867AD200E41EDBA5D8B0C9BA1EE052,,P,74867AD200E41EDBA5D8B06885AE8052,300001031,790.4
EUR,12020.19,N,10101,74867AD200E41EDBA5D8B0C9BA1F0052,,P,74867AD200E41EDBA5D8B06885AE6052,300001032,1919.19
EUR,71973.58,N,60482,74867AD200E41EDBA5D8B0C9BA1F2052,,P,74867AD200E41EDBA5D8B06885AE2052,300001033,11491.58
EUR,8751.26,N,7354,74867AD200E41EDBA5D8B0C9BA1F4052,,P,74867AD200E41EDBA5D8B06885B08052,300001034,1397.26
EUR,4938.5,N,4150,74867AD200E41EDBA5D8B0C9BA1F6052,,P,74867AD200E41EDBA5D8B06885AEC052,300001035,788.5
EUR,3227.24,N,2711.97,74867AD200E41EDBA5D8B0C9BA1F8052,,P,74867AD200E41EDBA5D8B06885AF2052,300001036,515.27
EUR,8542.94,N,7178.94,74867AD200E41EDBA5D8B0C9BA1FA052,,P,74867AD200E41EDBA5D8B06885AF0052,300001037,1364
EUR,3485.98,N,2929.4,74867AD200E41EDBA5D8B0C9BA1FC052,,P,74867AD200E41EDBA5D8B06885AC6052,300001038,556.58
EUR,6127.29,N,5148.98,74867AD200E41EDBA5D8B0C9BA1FE052,,P,74867AD200E41EDBA5D8B06885AB4052,300001039,978.31
EUR,13274.68,N,11155.2,74867AD200E41EDBA5D8B0C9BA200052,,P,74867AD200E41EDBA5D8B06885AC4052,300001040,2119.48
EUR,1933.73,N,1624.98,74867AD200E41EDBA5D8B0C9BA202052,,P,74867AD200E41EDBA5D8B06885AF2052,300001041,308.75
EUR,2153.9,N,1810,74867AD200E41EDBA5D8B0C9BA204052,,P,74867AD200E41EDBA5D8B06885ABE052,300001042,343.9
EUR,5622.75,N,4725,74867AD200E41EDBA5D8B0C9BA206052,,P,74867AD200E41EDBA5D8B06885AE6052,300001043,897.75
EUR,20476.33,N,17207,74867AD200E41EDBA5D8B0C9BA208052,,P,74867AD200E41EDBA5D8B06885ABE052,300001044,3269.33
EUR,90278.16,N,75864,74867AD200E41EDBA5D8B0C9BA20A052,,P,74867AD200E41EDBA5D8B06885AE2052,300001045,14414.16
EUR,12848.43,N,10797,74867AD200E41EDBA5D8B0C9BA20C052,,P,74867AD200E41EDBA5D8B06885AE0052,300001046,2051.43
EUR,1067.43,N,897,74867AD200E41EDBA5D8B0C9BA20E052,,P,74867AD200E41EDBA5D8B06885B04052,300001047,170.43
EUR,5257.42,N,4418,74867AD200E41EDBA5D8B0C9BA210052,,P,74867AD200E41EDBA5D8B06885AEE052,300001048,839.42
EUR,16756.39,N,14081,74867AD200E41EDBA5D8B0C9BA212052,,P,74867AD200E41EDBA5D8B06885AE8052,300001049,2675.39
EUR,7349.35,N,6175.92,74867AD200E41EDBA5D8B0C9BA214052,,P,74867AD200E41EDBA5D8B06885ABA052,300001050,1173.43
EUR,11252.64,N,9456,74867AD200E41EDBA5D8B0C9BA216052,,P,74867AD200E41EDBA5D8B06885ADC052,300001051,1796.64
EUR,3140.41,N,2639,74867AD200E41EDBA5D8B0C9BA218052,,P,74867AD200E41EDBA5D8B06885B02052,300001052,501.41
EUR,6251.07,N,5253,74867AD200E41EDBA5D8B0C9BA21A052,,P,74867AD200E41EDBA5D8B06885ACA052,300001053,998.07
EUR,3944.82,N,3314.97,74867AD200E41EDBA5D8B0C9BA21C052,,P,74867AD200E41EDBA5D8B06885AF0052,300001054,629.85
EUR,125635.44,N,105576,74867AD200E41EDBA5D8B0C9BA21E052,,P,74867AD200E41EDBA5D8B06885AE2052,300001055,20059.44
EUR,974.61,N,819,74867AD200E41EDBA5D8B0C9BA220052,,P,74867AD200E41EDBA5D8B06885B00052,300001056,155.61
EUR,3669.96,N,3084,74867AD200E41EDBA5D8B0C9BA222052,,P,74867AD200E41EDBA5D8B06885AEC052,300001057,585.96
EUR,7677.85,N,6451.97,74867AD200E41EDBA5D8B0C9BA224052,,P,74867AD200E41EDBA5D8B06885AB4052,300001058,1225.88
EUR,3453.38,N,2902,74867AD200E41EDBA5D8B0C9BA226052,,P,74867AD200E41EDBA5D8B06885AB2052,300001059,551.38
EUR,12644.94,N,10626,74867AD200E41EDBA5D8B0C9BA228052,,P,74867AD200E41EDBA5D8B06885ADA052,300001060,2018.94
EUR,4598.16,N,3864,74867AD200E41EDBA5D8B0C9BA22A052,,P,74867AD200E41EDBA5D8B06885AC0052,300001061,734.16
EUR,722.23,N,606.91,74867AD200E41EDBA5D8B0C9BA22C052,,P,74867AD200E41EDBA5D8B06885AF4052,300001062,115.32
EUR,2354.54,N,1978.6,74867AD200E41EDBA5D8B0C9BA22E052,,P,74867AD200E41EDBA5D8B06885AFC052,300001063,375.94
EUR,10281.6,N,8640,74867AD200E41EDBA5D8B0C9BA230052,,P,74867AD200E41EDBA5D8B06885ADE052,300001064,1641.6
EUR,213043.32,N,179028,74867AD200E41EDBA5D8B0C9BA232052,,P,74867AD200E41EDBA5D8B06885AE4052,300001065,34015.32
EUR,222.41,N,186.9,74867AD200E41EDBA5D8B0C9BA234052,,P,74867AD200E41EDBA5D8B06885AF8052,300001066,35.51
EUR,808.84,N,679.7,74867AD200E41EDBA5D8B0C9BA236052,,P,74867AD200E41EDBA5D8B06885AFA052,300001067,129.14
EUR,4137.63,N,3477,74867AD200E41EDBA5D8B0C9BA238052,,P,74867AD200E41EDBA5D8B06885ACA052,300001068,660.63
EUR,1995.63,N,1677,74867AD200E41EDBA5D8B0C9BA23A052,,P,74867AD200E41EDBA5D8B06885B04052,300001069,318.63
EUR,11320.47,N,9513,74867AD200E41EDBA5D8B0C9BA23C052,,P,74867AD200E41EDBA5D8B06885B06052,300001070,1807.47
EUR,12848.43,N,10797,74867AD200E41EDBA5D8B0C9BA23E052,,P,74867AD200E41EDBA5D8B06885AE0052,300001071,2051.43
EUR,514.08,N,432,74867AD200E41EDBA5D8B0C9BA240052,,P,74867AD200E41EDBA5D8B06885AE2052,300001072,82.08
EUR,3260.6,N,2740,74867AD200E41EDBA5D8B0C9BA242052,,P,74867AD200E41EDBA5D8B06885ACE052,300001073,520.6
EUR,6117.69,N,5140.92,74867AD200E41EDBA5D8B0C9BA244052,,P,74867AD200E41EDBA5D8B06885ABA052,300001074,976.77
EUR,14307.48,N,12023.1,74867AD200E41EDBA5D8B0C9BA246052,,P,74867AD200E41EDBA5D8B06885ACC052,300001075,2284.38
EUR,3510.74,N,2950.2,74867AD200E41EDBA5D8B0C9BA248052,,P,74867AD200E41EDBA5D8B06885AFC052,300001076,560.54
EUR,8979.74,N,7546,74867AD200E41EDBA5D8B0C9BA24A052,,P,74867AD200E41EDBA5D8B06885B06052,300001077,1433.74
EUR,5519.22,N,4638,74867AD200E41EDBA5D8B0C9BA24C052,,P,74867AD200E41EDBA5D8B06885AEA052,300001078,881.22
EUR,14102.69,N,11851,74867AD200E41EDBA5D8B0C9BA24E052,,P,74867AD200E41EDBA5D8B06885B08052,300001079,2251.69
EUR,3483.13,N,2927,74867AD200E41EDBA5D8B0C9BA250052,,P,74867AD200E41EDBA5D8B06885B02052,300001080,556.13
EUR,53780.86,N,45194,74867AD200E41EDBA5D8B0C9BA252052,,P,74867AD200E41EDBA5D8B06885AE2052,300001081,8586.86
EUR,4872.25,N,4094.33,74867AD200E41EDBA5D8B0C9BA254052,,P,74867AD200E41EDBA5D8B06885AB8052,300001082,777.92
EUR,8811.95,N,7405,74867AD200E41EDBA5D8B0C9BA256052,,P,74867AD200E41EDBA5D8B06885ADC052,300001083,1406.95
EUR,5033.7,N,4230,74867AD200E41EDBA5D8B0C9BA258052,,P,74867AD200E41EDBA5D8B06885AE6052,300001084,803.7
EUR,4031.72,N,3388,74867AD200E41EDBA5D8B0C9BA25A052,,P,74867AD200E41EDBA5D8B06885AEC052,300001085,643.72
EUR,6282.82,N,5279.68,74867AD200E41EDBA5D8B0C9BA25C052,,P,74867AD200E41EDBA5D8B06885AB8052,300001086,1003.14
EUR,12603.29,N,10591,74867AD200E41EDBA5D8B0C9BA25E052,,P,74867AD200E41EDBA5D8B06885B06052,300001087,2012.29
EUR,6178.48,N,5192,74867AD200E41EDBA5D8B0C9BA260052,,P,74867AD200E41EDBA5D8B06885AD6052,300001088,986.48
EUR,7191.17,N,6043,74867AD200E41EDBA5D8B0C9BA262052,,P,74867AD200E41EDBA5D8B06885ADA052,300001089,1148.17
EUR,19331.55,N,16245,74867AD200E41EDBA5D8B0C9BA264052,,P,74867AD200E41EDBA5D8B06885AE8052,300001090,3086.55
EUR,3297.49,N,2771,74867AD200E41EDBA5D8B0C9BA266052,,P,74867AD200E41EDBA5D8B06885AE6052,300001091,526.49
EUR,1463.58,N,1229.9,74867AD200E41EDBA5D8B0C9BA268052,,P,74867AD200E41EDBA5D8B06885AC4052,300001092,233.68
EUR,7892.07,N,6631.99,74867AD200E41EDBA5D8B0C9BA26A052,,P,74867AD200E41EDBA5D8B06885ABC052,300001093,1260.08
EUR,5115.77,N,4298.97,74867AD200E41EDBA5D8B0C9BA26C052,,P,74867AD200E41EDBA5D8B06885AF2052,300001094,816.8
EUR,521.22,N,438,74867AD200E41EDBA5D8B0C9BA26E052,,P,74867AD200E41EDBA5D8B06885AF6052,300001095,83.22
EUR,3297.49,N,2771,74867AD200E41EDBA5D8B0C9BA270052,,P,74867AD200E41EDBA5D8B06885AE6052,300001096,526.49
EUR,7775.46,N,6534,74867AD200E41EDBA5D8B0C9BA272052,,P,74867AD200E41EDBA5D8B06885B08052,300001097,1241.46
EUR,5234.8,N,4398.99,74867AD200E41EDBA5D8B0C9BA274052,,P,74867AD200E41EDBA5D8B06885AF0052,300001098,835.81
EUR,24302.18,N,20422,74867AD200E41EDBA5D8B0C9BA276052,,P,74867AD200E41EDBA5D8B06885B08052,300001099,3880.18
EUR,5007.75,N,4208.2,74867AD200E41EDBA5D8B0C9BA278052,,P,74867AD200E41EDBA5D8B06885AC6052,300001100,799.55
EUR,3653.3,N,3070,74867AD200E41EDBA5D8B0C9BA27A052,,P,74867AD200E41EDBA5D8B06885AD0052,300001101,583.3
EUR,4074.08,N,3423.6,74867AD200E41EDBA5D8B0C9BA27C052,,P,74867AD200E41EDBA5D8B06885AC6052,300001102,650.48
EUR,4696.93,N,3947,74867AD200E41EDBA5D8B0C9BA27E052,,P,74867AD200E41EDBA5D8B06885AEE052,300001103,749.93
EUR,8509.64,N,7150.96,74867AD200E41EDBA5D8B0C9BA280052,,P,74867AD200E41EDBA5D8B06885ABC052,300001104,1358.68
EUR,6436.71,N,5409,74867AD200E41EDBA5D8B0C9BA282052,,P,74867AD200E41EDBA5D8B06885ACA052,300001105,1027.71
EUR,2942.87,N,2473,74867AD200E41EDBA5D8B0C9BA284052,,P,74867AD200E41EDBA5D8B06885AEC052,300001106,469.87
EUR,8509.67,N,7150.98,74867AD200E41EDBA5D8B0C9BA286052,,P,74867AD200E41EDBA5D8B06885AF0052,300001107,1358.69
EUR,6053.53,N,5087,74867AD200E41EDBA5D8B0C9BA288052,,P,74867AD200E41EDBA5D8B06885AD6052,300001108,966.53
EUR,1113.84,N,936,74867AD200E41EDBA5D8B0C9BA28A052,,P,74867AD200E41EDBA5D8B06885B04052,300001109,177.84
EUR,660.4,N,554.95,74867AD200E41EDBA5D8B0C9BA28C052,,P,74867AD200E41EDBA5D8B06885AF4052,300001110,105.45
EUR,4676.7,N,3930,74867AD200E41EDBA5D8B0C9BA28E052,,P,74867AD200E41EDBA5D8B06885ACA052,300001111,746.7
EUR,7771.81,N,6530.93,74867AD200E41EDBA5D8B0C9BA290052,,P,74867AD200E41EDBA5D8B06885AF2052,300001112,1240.88
EUR,11816.17,N,9929.55,74867AD200E41EDBA5D8B0C9BA292052,,P,74867AD200E41EDBA5D8B06885AB6052,300001113,1886.62
EUR,4523.19,N,3801,74867AD200E41EDBA5D8B0C9BA294052,,P,74867AD200E41EDBA5D8B06885B06052,300001114,722.19
EUR,9935.31,N,8349,74867AD200E41EDBA5D8B0C9BA296052,,P,74867AD200E41EDBA5D8B06885AEA052,300001115,1586.31
EUR,3982.93,N,3347,74867AD200E41EDBA5D8B0C9BA298052,,P,74867AD200E41EDBA5D8B06885AC0052,300001116,635.93
EUR,3259.41,N,2739,74867AD200E41EDBA5D8B0C9BA29A052,,P,74867AD200E41EDBA5D8B06885ADE052,300001117,520.41
EUR,4249.49,N,3571,74867AD200E41EDBA5D8B0C9BA29C052,,P,74867AD200E41EDBA5D8B06885AEC052,300001118,678.49
EUR,7539.84,N,6336,74867AD200E41EDBA5D8B0C9BA29E052,,P,74867AD200E41EDBA5D8B06885ADA052,300001119,1203.84
EUR,11506.11,N,9669,74867AD200E41EDBA5D8B0C9BA2A0052,,P,74867AD200E41EDBA5D8B06885AC0052,300001120,1837.11
EUR,3752.07,N,3153,74867AD200E41EDBA5D8B0C9BA2A2052,,P,74867AD200E41EDBA5D8B06885ADA052,300001121,599.07
EUR,549.78,N,462,74867AD200E41EDBA5D8B0C9BA2A4052,,P,74867AD200E41EDBA5D8B06885ADA052,300001122,87.78
EUR,2343.94,N,1969.7,74867AD200E41EDBA5D8B0C9BA2A6052,,P,74867AD200E41EDBA5D8B06885AC8052,300001123,374.24
EUR,6298.57,N,5292.92,74867AD200E41EDBA5D8B0C9BA2A8052,,P,74867AD200E41EDBA5D8B06885AB4052,300001124,1005.65
EUR,3510.75,N,2950.2,74867AD200E41EDBA5D8B0C9BA2AA052,,P,74867AD200E41EDBA5D8B06885AFC052,300001125,560.55
EUR,11738.16,N,9864,74867AD200E41EDBA5D8B0C9BA2AC052,,P,74867AD200E41EDBA5D8B06885AD4052,300001126,1874.16
EUR,13258.98,N,11142,74867AD200E41EDBA5D8B0C9BA2AE052,,P,74867AD200E41EDBA5D8B06885AE8052,300001127,2116.98
EUR,16561.23,N,13917,74867AD200E41EDBA5D8B0C9BA2B0052,,P,74867AD200E41EDBA5D8B06885ABE052,300001128,2644.23
EUR,3422.44,N,2876,74867AD200E41EDBA5D8B0C9BA2B2052,,P,74867AD200E41EDBA5D8B06885AD6052,300001129,546.44
EUR,8745.31,N,7349,74867AD200E41EDBA5D8B0C9BA2B4052,,P,74867AD200E41EDBA5D8B06885AEA052,300001130,1396.31
EUR,5961.53,N,5009.69,74867AD200E41EDBA5D8B0C9BA2B6052,,P,74867AD200E41EDBA5D8B06885AB6052,300001131,951.84
EUR,31419.57,N,26403,74867AD200E41EDBA5D8B0C9BA2B8052,,P,74867AD200E41EDBA5D8B06885ABE052,300001132,5016.57
EUR,7450.59,N,6261,74867AD200E41EDBA5D8B0C9BA2BA052,,P,74867AD200E41EDBA5D8B06885AD4052,300001133,1189.59
EUR,3803.24,N,3196,74867AD200E41EDBA5D8B0C9BA2BC052,,P,74867AD200E41EDBA5D8B06885AD4052,300001134,607.24
EUR,7134.01,N,5994.96,74867AD200E41EDBA5D8B0C9BA2BE052,,P,74867AD200E41EDBA5D8B06885AF2052,300001135,1139.05
EUR,8212.15,N,6900.97,74867AD200E41EDBA5D8B0C9BA2C0052,,P,74867AD200E41EDBA5D8B06885ABC052,300001136,1311.18
EUR,3257.03,N,2737,74867AD200E41EDBA5D8B0C9BA2C2052,,P,74867AD200E41EDBA5D8B06885AD8052,300001137,520.03
EUR,2645.37,N,2223,74867AD200E41EDBA5D8B0C9BA2C4052,,P,74867AD200E41EDBA5D8B06885B04052,300001138,422.37
EUR,7022.19,N,5901,74867AD200E41EDBA5D8B0C9BA2C6052,,P,74867AD200E41EDBA5D8B06885B06052,300001139,1121.19
EUR,7650.51,N,6429,74867AD200E41EDBA5D8B0C9BA2C8052,,P,74867AD200E41EDBA5D8B06885ADC052,300001140,1221.51
EUR,3986.25,N,3349.79,74867AD200E41EDBA5D8B0C9BA2CA052,,P,74867AD200E41EDBA5D8B06885AB6052,300001141,636.46
EUR,3778.25,N,3175,74867AD200E41EDBA5D8B0C9BA2CC052,,P,74867AD200E41EDBA5D8B06885ACE052,300001142,603.25
EUR,9599.61,N,8066.9,74867AD200E41EDBA5D8B0C9BA2CE052,,P,74867AD200E41EDBA5D8B06885AC4052,300001143,1532.71
EUR,9859.15,N,8285,74867AD200E41EDBA5D8B0C9BA2D0052,,P,74867AD200E41EDBA5D8B06885AE6052,300001144,1574.15
EUR,7388.11,N,6208.5,74867AD200E41EDBA5D8B0C9BA2D2052,,P,74867AD200E41EDBA5D8B06885AC8052,300001145,1179.61
EUR,819.91,N,689,74867AD200E41EDBA5D8B0C9BA2D4052,,P,74867AD200E41EDBA5D8B06885B04052,300001146,130.91
EUR,5922.63,N,4977,74867AD200E41EDBA5D8B0C9BA2D6052,,P,74867AD200E41EDBA5D8B06885AC0052,300001147,945.63
EUR,5696.53,N,4787,74867AD200E41EDBA5D8B0C9BA2D8052,,P,74867AD200E41EDBA5D8B06885AEA052,300001148,909.53
EUR,9157.05,N,7695,74867AD200E41EDBA5D8B0C9BA2DA052,,P,74867AD200E41EDBA5D8B06885ADC052,300001149,1462.05
EUR,4934.93,N,4147,74867AD200E41EDBA5D8B0C9BA2DC052,,P,74867AD200E41EDBA5D8B06885B02052,300001150,787.93
EUR,4934.93,N,4147,74867AD200E41EDBA5D8B0C9BA2DE052,,P,74867AD200E41EDBA5D8B06885B02052,300001151,787.93
EUR,2234.12,N,1877.4,74867AD200E41EDBA5D8B0C9BA2E0052,,P,74867AD200E41EDBA5D8B06885AFC052,300001152,356.72
EUR,4928.98,N,4142,74867AD200E41EDBA5D8B0C9BA2E2052,,P,74867AD200E41EDBA5D8B06885AD6052,300001153,786.98
EUR,2646.53,N,2223.97,74867AD200E41EDBA5D8B0C9BA2E4052,,P,74867AD200E41EDBA5D8B06885ABA052,300001154,422.56
EUR,3527.05,N,2963.9,74867AD200E41EDBA5D8B0C9BA2E6052,,P,74867AD200E41EDBA5D8B06885AFA052,300001155,563.15
EUR,3546.16,N,2979.97,74867AD200E41EDBA5D8B0C9BA2E8052,,P,74867AD200E41EDBA5D8B06885ABC052,300001156,566.19
EUR,6539.05,N,5495,74867AD200E41EDBA5D8B0C9BA2EA052,,P,74867AD200E41EDBA5D8B06885AEC052,300001157,1044.05
EUR,3340.33,N,2807,74867AD200E41EDBA5D8B0C9BA2EC052,,P,74867AD200E41EDBA5D8B06885AEC052,300001158,533.33
EUR,3680.19,N,3092.6,74867AD200E41EDBA5D8B0C9BA2EE052,,P,74867AD200E41EDBA5D8B06885ACC052,300001159,587.59
EUR,8745.31,N,7349,74867AD200E41EDBA5D8B0C9BA2F0052,,P,74867AD200E41EDBA5D8B06885AEA052,300001160,1396.31
EUR,828.24,N,696,74867AD200E41EDBA5D8B0C9BA2F2052,,P,74867AD200E41EDBA5D8B06885B00052,300001161,132.24
EUR,584.29,N,491,74867AD200E41EDBA5D8B0C9BA2F4052,,P,74867AD200E41EDBA5D8B06885AF6052,300001162,93.29
EUR,1765.88,N,1483.93,74867AD200E41EDBA5D8B0C9BA2F6052,,P,74867AD200E41EDBA5D8B06885AFE052,300001163,281.95
EUR,8246.32,N,6929.68,74867AD200E41EDBA5D8B0C9BA2F8052,,P,74867AD200E41EDBA5D8B06885AB8052,300001164,1316.64
EUR,2992.86,N,2515,74867AD200E41EDBA5D8B0C9BA2FA052,,P,74867AD200E41EDBA5D8B06885AFC052,300001165,477.86
EUR,1520.46,N,1277.7,74867AD200E41EDBA5D8B0C9BA2FC052,,P,74867AD200E41EDBA5D8B06885AFA052,300001166,242.76
EUR,808.84,N,679.7,74867AD200E41EDBA5D8B0C9BA2FE052,,P,74867AD200E41EDBA5D8B06885AFA052,300001167,129.14
EUR,2203.88,N,1852,74867AD200E41EDBA5D8B0C9BA300052,,P,74867AD200E41EDBA5D8B06885AD8052,300001168,351.88
EUR,7187.6,N,6040,74867AD200E41EDBA5D8B0C9BA302052,,P,74867AD200E41EDBA5D8B06885ADC052,300001169,1147.6
EUR,3001.18,N,2522,74867AD200E41EDBA5D8B0C9BA304052,,P,74867AD200E41EDBA5D8B06885B04052,300001170,479.18
EUR,3090.42,N,2596.99,74867AD200E41EDBA5D8B0C9BA306052,,P,74867AD200E41EDBA5D8B06885AB4052,300001171,493.43
EUR,3919.86,N,3294,74867AD200E41EDBA5D8B0C9BA308052,,P,74867AD200E41EDBA5D8B06885AEE052,300001172,625.86
EUR,1397.06,N,1174,74867AD200E41EDBA5D8B0C9BA30A052,,P,74867AD200E41EDBA5D8B06885AFC052,300001173,223.06
EUR,20566.77,N,17283,74867AD200E41EDBA5D8B0C9BA30C052,,P,74867AD200E41EDBA5D8B06885B08052,300001174,3283.77
EUR,36505.63,N,30677,74867AD200E41EDBA5D8B0C9BA30E052,,P,74867AD200E41EDBA5D8B06885ABE052,300001175,5828.63
EUR,11252.64,N,9456,74867AD200E41EDBA5D8B0C9BA310052,,P,74867AD200E41EDBA5D8B06885ADC052,300001176,1796.64
EUR,11666.69,N,9803.94,74867AD200E41EDBA5D8B0C9BA312052,,P,74867AD200E41EDBA5D8B06885ABC052,300001177,1862.75
EUR,7936.89,N,6669.66,74867AD200E41EDBA5D8B0C9BA314052,,P,74867AD200E41EDBA5D8B06885AB6052,300001178,1267.23
EUR,1651.72,N,1388,74867AD200E41EDBA5D8B0C9BA316052,,P,74867AD200E41EDBA5D8B06885AD0052,300001179,263.72
EUR,13132.36,N,11035.6,74867AD200E41EDBA5D8B0C9BA318052,,P,74867AD200E41EDBA5D8B06885AC4052,300001180,2096.76
EUR,8171.61,N,6866.9,74867AD200E41EDBA5D8B0C9BA31A052,,P,74867AD200E41EDBA5D8B06885AC4052,300001181,1304.71
EUR,8641.78,N,7262,74867AD200E41EDBA5D8B0C9BA31C052,,P,74867AD200E41EDBA5D8B06885AC2052,300001182,1379.78
EUR,15404.55,N,12945,74867AD200E41EDBA5D8B0C9BA31E052,,P,74867AD200E41EDBA5D8B06885ADE052,300001183,2459.55
EUR,2767.94,N,2326,74867AD200E41EDBA5D8B0C9BA320052,,P,74867AD200E41EDBA5D8B06885AEA052,300001184,441.94
EUR,8745.31,N,7349,74867AD200E41EDBA5D8B0C9BA322052,,P,74867AD200E41EDBA5D8B06885AEA052,300001185,1396.31
EUR,5363.33,N,4507,74867AD200E41EDBA5D8B0C9BA324052,,P,74867AD200E41EDBA5D8B06885ADC052,300001186,856.33
EUR,6375.94,N,5357.93,74867AD200E41EDBA5D8B0C9BA326052,,P,74867AD200E41EDBA5D8B06885ABA052,300001187,1018.01
EUR,5413.31,N,4549,74867AD200E41EDBA5D8B0C9BA328052,,P,74867AD200E41EDBA5D8B06885AC2052,300001188,864.31
EUR,3283.21,N,2759,74867AD200E41EDBA5D8B0C9BA32A052,,P,74867AD200E41EDBA5D8B06885AEC052,300001189,524.21
EUR,16463.09,N,13834.53,74867AD200E41EDBA5D8B0C9BA32C052,,P,74867AD200E41EDBA5D8B06885AB8052,300001190,2628.56
EUR,4456.55,N,3745,74867AD200E41EDBA5D8B0C9BA32E052,,P,74867AD200E41EDBA5D8B06885B06052,300001191,711.55
EUR,2069.17,N,1738.8,74867AD200E41EDBA5D8B0C9BA330052,,P,74867AD200E41EDBA5D8B06885AC4052,300001192,330.37
EUR,2308.48,N,1939.9,74867AD200E41EDBA5D8B0C9BA332052,,P,74867AD200E41EDBA5D8B06885AC6052,300001193,368.58
EUR,6262.97,N,5263,74867AD200E41EDBA5D8B0C9BA334052,,P,74867AD200E41EDBA5D8B06885ACE052,300001194,999.97
EUR,3980.08,N,3344.6,74867AD200E41EDBA5D8B0C9BA336052,,P,74867AD200E41EDBA5D8B06885AFA052,300001195,635.48
EUR,2457.23,N,2064.9,74867AD200E41EDBA5D8B0C9BA338052,,P,74867AD200E41EDBA5D8B06885AC8052,300001196,392.33
EUR,1535.1,N,1290,74867AD200E41EDBA5D8B0C9BA33A052,,P,74867AD200E41EDBA5D8B06885AD0052,300001197,245.1
EUR,9599.61,N,8066.9,74867AD200E41EDBA5D8B0C9BA33C052,,P,74867AD200E41EDBA5D8B06885AC4052,300001198,1532.71
EUR,22350.58,N,18782,74867AD200E41EDBA5D8B0C9BA33E052,,P,74867AD200E41EDBA5D8B06885B08052,300001199,3568.58
EUR,53414.34,N,44886,74867AD200E41EDBA5D8B0C9BA340052,,P,74867AD200E41EDBA5D8B06885AE0052,300001200,8528.34
EUR,12208.56,N,10259.3,74867AD200E41EDBA5D8B0C9BA342052,,P,74867AD200E41EDBA5D8B06885AB6052,300001201,1949.26
EUR,10491.04,N,8816,74867AD200E41EDBA5D8B0C9BA344052,,P,74867AD200E41EDBA5D8B06885ADC052,300001202,1675.04
EUR,470,N,394.96,74867AD200E41EDBA5D8B0C9BA346052,,P,74867AD200E41EDBA5D8B06885AF4052,300001203,75.04
EUR,2755.56,N,2315.6,74867AD200E41EDBA5D8B0C9BA348052,,P,74867AD200E41EDBA5D8B06885AC8052,300001204,439.96
EUR,13132.36,N,11035.6,74867AD200E41EDBA5D8B0C9BA34A052,,P,74867AD200E41EDBA5D8B06885AC4052,300001205,2096.76
EUR,2904.79,N,2441,74867AD200E41EDBA5D8B0C9BA34C052,,P,74867AD200E41EDBA5D8B06885AB2052,300001206,463.79
EUR,2354.54,N,1978.6,74867AD200E41EDBA5D8B0C9BA34E052,,P,74867AD200E41EDBA5D8B06885AFC052,300001207,375.94
EUR,4347.01,N,3652.95,74867AD200E41EDBA5D8B0C9BA350052,,P,74867AD200E41EDBA5D8B06885ABA052,300001208,694.06
EUR,947.24,N,796,74867AD200E41EDBA5D8B0C9BA352052,,P,74867AD200E41EDBA5D8B06885AD8052,300001209,151.24
EUR,27504.47,N,23113,74867AD200E41EDBA5D8B0C9BA354052,,P,74867AD200E41EDBA5D8B06885ABE052,300001210,4391.47
EUR,252.28,N,212,74867AD200E41EDBA5D8B0C9BA356052,,P,74867AD200E41EDBA5D8B06885AF6052,300001211,40.28
EUR,108157.91,N,90889,74867AD200E41EDBA5D8B0C9BA358052,,P,74867AD200E41EDBA5D8B06885AE2052,300001212,17268.91
EUR,19452.93,N,16347,74867AD200E41EDBA5D8B0C9BA35A052,,P,74867AD200E41EDBA5D8B06885ADE052,300001213,3105.93
EUR,5822.67,N,4893,74867AD200E41EDBA5D8B0C9BA35C052,,P,74867AD200E41EDBA5D8B06885AE6052,300001214,929.67
EUR,13876.59,N,11661,74867AD200E41EDBA5D8B0C9BA35E052,,P,74867AD200E41EDBA5D8B06885ADC052,300001215,2215.59
EUR,60698.33,N,51007,74867AD200E41EDBA5D8B0C9BA360052,,P,74867AD200E41EDBA5D8B06885AE4052,300001216,9691.33
EUR,854.42,N,718,74867AD200E41EDBA5D8B0C9BA362052,,P,74867AD200E41EDBA5D8B06885AD8052,300001217,136.42
